ID,a1,a2,a3,a4,a5,a6,d1,d2,d3,d4,d5,d6,oxd
TIXVUS.Mn(ii).pdb,O,O,O,O,NE,NE,2.081048011779785,2.121584415435791,2.1529905796051025,2.1567468643188477,100.0,100.0,2
OCUTAJ.Mn(ii).pdb,O,O,O,N,N,NE,2.0674915313720703,2.140179395675659,2.175731897354126,2.324176073074341,2.3600354194641113,100.0,2
OCUTAJ.Mn(ii).pdb,O,O,N,NE,NE,NE,2.155895709991455,2.155895709991455,2.249605178833008,100.0,100.0,100.0,2
OCUTAJ.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.067491292953491,100.0,100.0,100.0,100.0,100.0,2
OCUTAJ.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.2057836055755615,100.0,100.0,100.0,100.0,100.0,2
ZZZBMJ01.Mn(ii).pdb,CL,CL,NE,NE,NE,NE,2.465332269668579,2.4663026332855225,100.0,100.0,100.0,100.0,2
ZZZBMJ01.Mn(ii).pdb,NE,NE,NE,NE,NE,NE,100.0,100.0,100.0,100.0,100.0,100.0,2
FEFJEG.Mn(ii).pdb,O,O,O,N,N,CL,2.1570239067077637,2.208864450454712,2.221553325653076,2.26318097114563,2.279081106185913,2.4533309936523438,2
FEFJEG.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.208864450454712,100.0,100.0,100.0,100.0,100.0,2
NUHHAC.Mn(ii).pdb,O,O,O,O,N,O,2.092958450317383,2.153729200363159,2.158705472946167,2.162827253341675,2.264660596847534,2.2676093578338623,2
NUHHAC.Mn(ii).pdb,O,O,O,O,O,O,2.124799966812134,2.137615203857422,2.1415464878082275,2.1576974391937256,2.180947780609131,2.2842626571655273,2
NUHHAC.Mn(ii).pdb,O,O,O,O,O,N,2.1193923950195312,2.1491715908050537,2.189345598220825,2.190873384475708,2.223181962966919,2.30519700050354,2
NUHHAC.Mn(ii).pdb,N,NE,NE,NE,NE,NE,2.2646617889404297,100.0,100.0,100.0,100.0,100.0,2
NUHHAC.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.1242077350616455,100.0,100.0,100.0,100.0,100.0,2
NUHHAC.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.190605640411377,100.0,100.0,100.0,100.0,100.0,2
PELTOP.Mn(ii).pdb,O,O,O,O,O,O,2.1635701656341553,2.1635701656341553,2.1648781299591064,2.1648781299591064,2.193869113922119,2.193869113922119,2
SOJCIE.Mn(ii).pdb,O,O,O,O,N,N,2.1469740867614746,2.1475024223327637,2.14793062210083,2.1483428478240967,2.2105460166931152,2.210829734802246,2
WOVVOU01.Mn(ii).pdb,O,O,N,N,N,N,2.1446032524108887,2.1694395542144775,2.2359373569488525,2.246755599975586,2.248722791671753,2.2689414024353027,2
MIDKEQ.Mn(ii).pdb,O,O,N,N,N,N,2.130532741546631,2.131385564804077,2.1929214000701904,2.193903684616089,2.3660476207733154,2.3660478591918945,2
CICYAP.Mn(ii).pdb,O,O,O,O,O,O,2.1199591159820557,2.134082078933716,2.177097797393799,2.191023349761963,2.2029194831848145,2.2064476013183594,2
CICYAP.Mn(ii).pdb,O,O,O,O,O,O,2.1200931072235107,2.1330273151397705,2.177807569503784,2.1903111934661865,2.2028722763061523,2.2071547508239746,2
WUKFEO.Mn(ii).pdb,O,O,N,N,N,N,2.169306516647339,2.169306516647339,2.241055488586426,2.241055488586426,2.287170171737671,2.287170171737671,2
KIQKIE.Mn(ii).pdb,O,O,O,O,O,O,2.136913299560547,2.1375181674957275,2.1829495429992676,2.183400869369507,2.1953182220458984,2.1957807540893555,2
KIQKIE.Mn(ii).pdb,NE,NE,NE,NE,NE,NE,100.0,100.0,100.0,100.0,100.0,100.0,2
WOVXAI.Mn(ii).pdb,O,O,CL,CL,NE,NE,2.031702995300293,2.050154685974121,2.3226544857025146,2.3425018787384033,100.0,100.0,2
PEACMN01.Mn(ii).pdb,O,O,O,O,N,N,2.113832950592041,2.113833427429199,2.1539416313171387,2.1548380851745605,2.2959368228912354,2.2961764335632324,2
OWODUB.Mn(ii).pdb,N,NE,NE,NE,NE,NE,2.2542202472686768,100.0,100.0,100.0,100.0,100.0,2
OWODUB.Mn(ii).pdb,N,NE,NE,NE,NE,NE,2.2542197704315186,100.0,100.0,100.0,100.0,100.0,2
SELFOE.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.0628726482391357,100.0,100.0,100.0,100.0,100.0,2
SELFOE.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.0628726482391357,100.0,100.0,100.0,100.0,100.0,2
JADDIF.Mn(ii).pdb,O,O,O,O,N,O,2.1621620655059814,2.2026188373565674,2.2132415771484375,2.234715461730957,2.262655258178711,2.3094191551208496,2
JADDIF.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.161007881164551,100.0,100.0,100.0,100.0,100.0,2
ILOTEJ06.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.1478335857391357,100.0,100.0,100.0,100.0,100.0,2
ILOTEJ06.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.1483898162841797,100.0,100.0,100.0,100.0,100.0,2
WOHVAR.Mn(ii).pdb,O,O,O,N,N,N,2.101167678833008,2.129676580429077,2.145599126815796,2.1762890815734863,2.1834449768066406,2.242832899093628,2
WOHVAR.Mn(ii).pdb,O,O,O,N,N,N,2.1011669635772705,2.1296770572662354,2.145599126815796,2.1756751537323,2.183422803878784,2.2428321838378906,2
HIPXEM.Mn(ii).pdb,O,O,N,N,N,N,2.184222936630249,2.185011386871338,2.231698513031006,2.2317280769348145,2.2585928440093994,2.2592577934265137,2
DAHMOP.Mn(ii).pdb,CL,CL,CL,CL,NE,NE,2.3352997303009033,2.3508009910583496,2.3747901916503906,2.3838953971862793,100.0,100.0,2
FIHCIK.Mn(ii).pdb,O,O,O,O,N,N,2.083004951477051,2.1374704837799072,2.183906316757202,2.20206618309021,2.2819766998291016,2.2949776649475098,2
FIHCIK.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.0824429988861084,100.0,100.0,100.0,100.0,100.0,2
SUDSAL.Mn(ii).pdb,O,O,N,N,O,O,1.9013112783432007,1.9258373975753784,1.9452803134918213,1.9469246864318848,2.28902530670166,2.3141400814056396,2
SUDSAL.Mn(ii).pdb,O,O,N,N,O,O,1.9013112783432007,1.9258373975753784,1.9452803134918213,1.9469246864318848,2.28902530670166,2.3141400814056396,2
XUZVAQ.Mn(ii).pdb,O,O,N,N,O,O,1.8795527219772339,1.8796727657318115,1.9817698001861572,1.9818753004074097,2.248621940612793,2.283125638961792,2
XUZVAQ.Mn(ii).pdb,O,O,N,N,O,O,1.8717225790023804,1.8730589151382446,1.98113214969635,1.983404278755188,2.259096145629883,2.2923202514648438,2
SANWIO.Mn(ii).pdb,O,O,N,O,N,NE,2.131566047668457,2.13767671585083,2.249652624130249,2.2578084468841553,2.2717502117156982,100.0,2
SANWIO.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.137676954269409,100.0,100.0,100.0,100.0,100.0,2
LATSOR.Mn(ii).pdb,O,O,O,O,N,O,2.1231584548950195,2.168881893157959,2.2205445766448975,2.2522387504577637,2.257455587387085,2.2623705863952637,2
LATSOR.Mn(ii).pdb,O,O,O,O,N,O,2.1231584548950195,2.168882131576538,2.2205445766448975,2.2522387504577637,2.257455348968506,2.2623708248138428,2
PATKOL01.Mn(ii).pdb,O,O,O,O,O,O,2.1406936645507812,2.1406936645507812,2.199007511138916,2.199007511138916,2.221226453781128,2.221226453781128,2
WEBMOI.Mn(ii).pdb,N,N,N,N,N,N,2.2179300785064697,2.2184760570526123,2.2266197204589844,2.2273404598236084,2.3852784633636475,2.3859267234802246,2
GELVEZ01.Mn(ii).pdb,O,O,O,O,O,O,2.067939519882202,2.069323778152466,2.138429641723633,2.1402628421783447,2.3092257976531982,2.312723159790039,2
